0|1|1|4|27
0.788|0|1|4|27
0|1|2|4|27
0.161|0|2|4|27
0|1|3|4|27
0.788|0|3|4|27
0|1|0|5|27
0.788|0|0|5|27
0|1|1|5|27
0.788|0|1|5|27
0|1|3|5|27
0.161|0|3|5|27
445.857|1|5|5|27
482.952|1|5|5|27
173.86|0|5|5|27
173.86|0|5|5|27
0|1|7|5|27
0.788|0|7|5|27
0|1|4|6|27
0.161|0|4|6|27
0|1|0|7|27
0.788|0|0|7|27
68.451|0|1|7|27
32.678|1|1|7|27
0|1|3|7|27
0.788|0|3|7|27
15.948|1|4|7|27
11.721|0|4|7|27
35.086|0|6|7|27
11.702|1|6|7|27
0|1|0|8|27
0.161|0|0|8|27
186.093|1|0|9|27
182.592|1|0|9|27
173.86|0|0|9|27
173.86|0|0|9|27
35.086|0|3|9|27
15.307|1|3|9|27
35.086|0|4|9|27
6.177|1|4|9|27
35.086|0|5|9|27
5.002|1|5|9|27
17.714|1|0|0|28
11.721|0|0|0|28
35.086|0|1|0|28
3.799|1|1|0|28
216.926|1|6|0|28
221.642|1|6|0|28
173.86|0|6|0|28
173.86|0|6|0|28
0|1|0|1|28
0.788|0|0|1|28
0|1|4|1|28
0.161|0|4|1|28
0|1|6|1|28
0.788|0|6|1|28
0|1|0|10|28
0.962|0|0|10|28
220.959|1|1|10|28
236.508|1|1|10|28
173.86|0|1|10|28
173.86|0|1|10|28
8.346|1|2|10|28
11.721|0|2|10|28
0|1|3|10|28
0.788|0|3|10|28
0|1|5|10|28
0.962|0|5|10|28
299.28|1|6|10|28
281.54|1|6|10|28
173.86|0|6|10|28
173.86|0|6|10|28
0|1|1|11|28
0.962|0|1|11|28
0|1|4|11|28
0.962|0|4|11|28
9.185|1|0|12|28
11.721|0|0|12|28
35.086|0|1|12|28
10.286|1|1|12|28
68.451|0|2|12|28
28.531|1|2|12|28
35.086|0|3|12|28
4.622|1|3|12|28
307.768|1|5|12|28
297.57|1|5|12|28
173.86|0|5|12|28
173.86|0|5|12|28
0|1|2|13|28
0.788|0|2|13|28
68.451|0|4|13|28
41.543|1|4|13|28
187.106|1|3|14|28
179.056|1|3|14|28
173.86|0|3|14|28
173.86|0|3|14|28
35.086|0|5|14|28
5.91|1|5|14|28
0|1|6|14|28
0.161|0|6|14|28
0|1|7|14|28
0.962|0|7|14|28
68.451|0|0|15|28
25.152|1|0|15|28
35.086|0|1|15|28
7.335|1|1|15|28
192.159|1|2|15|28
194.234|1|2|15|28
173.86|0|2|15|28
173.86|0|2|15|28
19.015|1|4|15|28
11.721|0|4|15|28
35.086|0|5|15|28
5.983|1|5|15|28
0|1|6|15|28
0.962|0|6|15|28
0|1|9|15|28
0.788|0|9|15|28
24.657|1|0|16|28
11.721|0|0|16|28
0|1|5|16|28
0.161|0|5|16|28
68.451|0|0|17|28
38.017|1|0|17|28
68.451|0|3|17|28
43.082|1|3|17|28
13.175|1|1|2|28
11.721|0|1|2|28
6.035|1|4|2|28
11.721|0|4|2|28
380.607|1|6|2|28
384.013|1|6|2|28
173.86|0|6|2|28
173.86|0|6|2|28
35.086|0|1|3|28
8.121|1|1|3|28
0|1|4|3|28
0.788|0|4|3|28
68.451|0|5|3|28
22.346|1|5|3|28
8.894|1|6|3|28
11.721|0|6|3|28
480.421|1|1|4|28
500.918|1|1|4|28
173.86|0|1|4|28
173.86|0|1|4|28
68.451|0|10|4|28
32.48|1|10|4|28
462.379|1|12|4|28
462.358|1|12|4|28
173.86|0|12|4|28
173.86|0|12|4|28
0|1|2|4|28
0.962|0|2|4|28
35.086|0|4|4|28
3.374|1|4|4|28
68.451|0|5|4|28
52.452|1|5|4|28
0|1|9|4|28
0.962|0|9|4|28
0|1|0|5|28
0.161|0|0|5|28
0|1|1|5|28
0.788|0|1|5|28
10.497|1|2|5|28
11.721|0|2|5|28
17.049|1|4|5|28
11.721|0|4|5|28
0|1|0|6|28
0.788|0|0|6|28
0|1|1|6|28
0.161|0|1|6|28
0|1|10|6|28
0.962|0|10|6|28
28.78|1|3|6|28
11.721|0|3|6|28
8.386|1|4|6|28
11.721|0|4|6|28
35.086|0|6|6|28
9.576|1|6|6|28
138.161|1|9|6|28
143.468|1|9|6|28
173.86|0|9|6|28
173.86|0|9|6|28
0|1|0|7|28
0.962|0|0|7|28
68.451|0|4|7|28
45.701|1|4|7|28
0|1|2|8|28
0.962|0|2|8|28
516.658|1|10|9|28
500.783|1|10|9|28
173.86|0|10|9|28
173.86|0|10|9|28
0|1|11|9|28
0.161|0|11|9|28
0|1|12|9|28
0.161|0|12|9|28
0|1|13|9|28
0.788|0|13|9|28
0|1|6|9|28
0.788|0|6|9|28
0|1|8|9|28
0.788|0|8|9|28
250.855|1|9|9|28
241.266|1|9|9|28
173.86|0|9|9|28
173.86|0|9|9|28
6.881|1|1|0|29
11.721|0|1|0|29
8.949|1|5|0|29
11.721|0|5|0|29
0|1|7|0|29
0.962|0|7|0|29
252.442|1|0|1|29
260.118|1|0|1|29
173.86|0|0|1|29
173.86|0|0|1|29
139.295|1|2|1|29
139.295|1|2|1|29
173.86|0|2|1|29
173.86|0|2|1|29
15.663|1|0|2|29
11.721|0|0|2|29
16.07|1|2|2|29
11.721|0|2|2|29
0|1|11|0|3
0.161|0|11|0|3
35.086|0|13|0|3
15.99|1|13|0|3
68.451|0|4|0|3
31.15|1|4|0|3
0|1|7|0|3
0.161|0|7|0|3
0|1|8|0|3
0.161|0|8|0|3
496.592|1|9|0|3
498.338|1|9|0|3
173.86|0|9|0|3
173.86|0|9|0|3
376.892|1|0|1|3
375.284|1|0|1|3
173.86|0|0|1|3
173.86|0|0|1|3
9.122|1|4|1|3
11.721|0|4|1|3
0|1|1|2|3
0.962|0|1|2|3
0|1|2|2|3
0.962|0|2|2|3
68.451|0|3|2|3
29.631|1|3|2|3
68.451|0|10|3|3
30.712|1|10|3|3
68.451|0|11|3|3
31.388|1|11|3|3
0|1|13|3|3
0.161|0|13|3|3
35.086|0|2|3|3
5.293|1|2|3|3
19.426|1|3|3|3
11.721|0|3|3|3
68.451|0|0|0|30
91.583|1|0|0|30
0|1|2|1|30
0.788|0|2|1|30
0|1|3|1|30
0.788|0|3|1|30
0|1|1|0|31
0.788|0|1|0|31
68.451|0|2|0|31
43.347|1|2|0|31
0|1|4|0|31
0.161|0|4|0|31
0|1|5|0|31
0.962|0|5|0|31
0|1|6|0|31
0.788|0|6|0|31
25.283|1|0|0|32
11.721|0|0|0|32
35.086|0|3|0|32
18.553|1|3|0|32
0|1|4|0|32
0.161|0|4|0|32
415.476|1|6|0|32
415.476|1|6|0|32
173.86|0|6|0|32
173.86|0|6|0|32
68.451|0|7|0|32
42.39|1|7|0|32
0|1|9|0|32
0.788|0|9|0|32
30.5|1|0|10|32
11.721|0|0|10|32
0|1|1|10|32
0.161|0|1|10|32
0|1|3|11|32
0.788|0|3|11|32
0|1|4|11|32
0.788|0|4|11|32
0|1|7|11|32
0.962|0|7|11|32
0|1|1|12|32
0.962|0|1|12|32
7.038|1|3|12|32
11.721|0|3|12|32
0|1|6|12|32
0.788|0|6|12|32
0|1|8|12|32
0.161|0|8|12|32
0|1|0|13|32
0.788|0|0|13|32
0|1|2|13|32
0.161|0|2|13|32
68.451|0|3|13|32
73.633|1|3|13|32
68.451|0|7|13|32
20.261|1|7|13|32
35.086|0|8|13|32
6.977|1|8|13|32
0|1|9|13|32
0.962|0|9|13|32
0|1|0|2|32
0.788|0|0|2|32
68.451|0|1|2|32
19.726|1|1|2|32
564.528|1|2|2|32
571.956|1|2|2|32
173.86|0|2|2|32
173.86|0|2|2|32
0|1|4|2|32
0.788|0|4|2|32
0|1|6|2|32
0.788|0|6|2|32
124.369|1|2|3|32
116.577|1|2|3|32
173.86|0|2|3|32
173.86|0|2|3|32
35.086|0|0|4|32
12.723|1|0|4|32
0|1|1|4|32
0.788|0|1|4|32
0|1|4|4|32
0.788|0|4|4|32
306.246|1|7|4|32
314.614|1|7|4|32
173.86|0|7|4|32
173.86|0|7|4|32
68.451|0|11|5|32
36.465|1|11|5|32
0|1|12|5|32
0.788|0|12|5|32
0|1|2|5|32
0.962|0|2|5|32
0|1|5|5|32
0.161|0|5|5|32
9.531|1|6|6|32
11.721|0|6|6|32
68.451|0|9|6|32
84.365|1|9|6|32
515.078|1|0|7|32
513.999|1|0|7|32
173.86|0|0|7|32
173.86|0|0|7|32
68.451|0|3|7|32
59.183|1|3|7|32
21.716|1|4|7|32
11.721|0|4|7|32
35.086|0|8|7|32
7.956|1|8|7|32
603.271|1|1|8|32
602.49|1|1|8|32
173.86|0|1|8|32
173.86|0|1|8|32
35.086|0|2|9|32
8.686|1|2|9|32
68.451|0|0|0|33
18.882|1|0|0|33
15.014|1|1|1|33
11.721|0|1|1|33
520.595|1|10|1|33
517.282|1|10|1|33
173.86|0|10|1|33
173.86|0|10|1|33
35.086|0|11|1|33
4.55|1|11|1|33
68.451|0|12|1|33
53.532|1|12|1|33
0|1|2|1|33
0.962|0|2|1|33
68.451|0|3|1|33
90.244|1|3|1|33
11.527|1|5|1|33
11.721|0|5|1|33
202.887|1|6|1|33
223.867|1|6|1|33
173.86|0|6|1|33
173.86|0|6|1|33
68.451|0|8|1|33
24.168|1|8|1|33
0|1|9|1|33
0.788|0|9|1|33
194.366|1|1|10|33
199.606|1|1|10|33
173.86|0|1|10|33
173.86|0|1|10|33
0|1|4|10|33
0.788|0|4|10|33
68.451|0|6|10|33
17.32|1|6|10|33
186.747|1|0|11|33
177.949|1|0|11|33
173.86|0|0|11|33
173.86|0|0|11|33
9.781|1|1|11|33
11.721|0|1|11|33
21.673|1|3|11|33
11.721|0|3|11|33
434.746|1|5|11|33
424.101|1|5|11|33
173.86|0|5|11|33
173.86|0|5|11|33
0|1|1|2|33
0.788|0|1|2|33
0|1|4|2|33
0.788|0|4|2|33
35.086|0|0|3|33
16.353|1|0|3|33
68.451|0|1|3|33
30.27|1|1|3|33
12.303|1|3|3|33
11.721|0|3|3|33
186.29|1|5|3|33
186.29|1|5|3|33
173.86|0|5|3|33
173.86|0|5|3|33
0|1|1|4|33
0.962|0|1|4|33
0|1|12|4|33
0.962|0|12|4|33
0|1|2|4|33
0.161|0|2|4|33
13.071|1|3|4|33
11.721|0|3|4|33
0|1|8|4|33
0.788|0|8|4|33
0|1|9|4|33
0.962|0|9|4|33
0|1|0|5|33
0.788|0|0|5|33
35.086|0|1|5|33
5.407|1|1|5|33
68.451|0|2|5|33
39.786|1|2|5|33
0|1|3|5|33
0.962|0|3|5|33
0|1|7|5|33
0.788|0|7|5|33
35.086|0|0|7|33
6.721|1|0|7|33
0|1|1|7|33
0.962|0|1|7|33
9.621|1|3|7|33
11.721|0|3|7|33
0|1|4|7|33
0.962|0|4|7|33
0|1|5|7|33
0.962|0|5|7|33
0|1|1|8|33
0.788|0|1|8|33
0|1|2|8|33
0.962|0|2|8|33
68.451|0|5|8|33
29.746|1|5|8|33
0|1|7|8|33
0.161|0|7|8|33
15.713|1|0|9|33
11.721|0|0|9|33
35.086|0|1|9|33
3.992|1|1|9|33
68.451|0|2|9|33
90.379|1|2|9|33
0|1|4|9|33
0.962|0|4|9|33
414.092|1|5|9|33
413.457|1|5|9|33
173.86|0|5|9|33
173.86|0|5|9|33
0|1|6|9|33
0.962|0|6|9|33
11.702|1|7|9|33
11.721|0|7|9|33
21.776|1|9|9|33
11.721|0|9|9|33
0|1|1|0|34
0.962|0|1|0|34
68.451|0|2|0|34
34.257|1|2|0|34
35.086|0|1|1|34
4.414|1|1|1|34
28.821|1|1|2|34
11.721|0|1|2|34
68.451|0|2|2|34
101.605|1|2|2|34
10.012|1|3|2|34
11.721|0|3|2|34
68.451|0|4|2|34
20.458|1|4|2|34
35.086|0|0|3|34
18.121|1|0|3|34
0|1|0|4|34
0.962|0|0|4|34
68.451|0|3|5|34
33.687|1|3|5|34
0|1|4|5|34
0.161|0|4|5|34
35.086|0|0|0|35
10.81|1|0|0|35
10.559|1|1|0|35
11.721|0|1|0|35
0|1|10|0|35
0.788|0|10|0|35
68.451|0|11|0|35
23.161|1|11|0|35
35.086|0|13|0|35
11.429|1|13|0|35
0|1|4|0|35
0.788|0|4|0|35
0|1|5|0|35
0.788|0|5|0|35
0|1|8|0|35
0.161|0|8|0|35
0|1|9|0|35
0.962|0|9|0|35
0|1|0|1|35
0.788|0|0|1|35
0|1|2|1|35
0.962|0|2|1|35
0|1|0|2|35
0.962|0|0|2|35
0|1|1|2|35
0.788|0|1|2|35
0|1|2|2|35
0.788|0|2|2|35
14.403|1|4|2|35
11.721|0|4|2|35
35.086|0|5|2|35
2.605|1|5|2|35
35.086|0|6|2|35
3.887|1|6|2|35
35.086|0|8|2|35
5.22|1|8|2|35
165.086|1|9|2|35
145.845|1|9|2|35
173.86|0|9|2|35
173.86|0|9|2|35
10.548|1|0|3|35
11.721|0|0|3|35
35.086|0|0|0|36
5.397|1|0|0|36
0|1|10|0|36
0.161|0|10|0|36
0|1|4|0|36
0.161|0|4|0|36
0|1|5|0|36
0.788|0|5|0|36
0|1|6|0|36
0.962|0|6|0|36
0|1|7|0|36
0.161|0|7|0|36
35.086|0|8|0|36
15.148|1|8|0|36
0|1|10|1|36
0.788|0|10|1|36
0|1|12|1|36
0.962|0|12|1|36
0|1|3|1|36
0.788|0|3|1|36
68.451|0|5|1|36
74.402|1|5|1|36
0|1|6|1|36
0.962|0|6|1|36
0|1|9|1|36
0.161|0|9|1|36
0|1|2|2|36
0.161|0|2|2|36
0|1|3|2|36
0.788|0|3|2|36
35.086|0|7|2|36
9.442|1|7|2|36
0|1|0|3|36
0.962|0|0|3|36
129.128|1|1|4|36
139.958|1|1|4|36
173.86|0|1|4|36
173.86|0|1|4|36
19.276|1|2|5|36
11.721|0|2|5|36
0|1|4|5|36
0.962|0|4|5|36
0|1|7|5|36
0.788|0|7|5|36
0|1|8|5|36
0.788|0|8|5|36
0|1|9|5|36
0.161|0|9|5|36
8.149|1|1|6|36
11.721|0|1|6|36
0|1|3|6|36
0.788|0|3|6|36
0|1|4|6|36
0.161|0|4|6|36
0|1|8|6|36
0.788|0|8|6|36
0|1|1|0|37
0.962|0|1|0|37
35.086|0|3|0|37
5.142|1|3|0|37
35.086|0|4|0|37
9.771|1|4|0|37
35.086|0|0|1|37
6.107|1|0|1|37
0|1|3|1|37
0.788|0|3|1|37
0|1|4|1|37
0.962|0|4|1|37
0|1|0|2|37
0.962|0|0|2|37
68.451|0|10|2|37
31.182|1|10|2|37
15.008|1|11|2|37
11.721|0|11|2|37
0|1|2|2|37
0.962|0|2|2|37
0|1|5|2|37
0.161|0|5|2|37
0|1|7|2|37
0.788|0|7|2|37
0|1|9|2|37
0.161|0|9|2|37
0|1|2|3|37
0.161|0|2|3|37
68.451|0|1|4|37
40.43|1|1|4|37
0|1|2|4|37
0.788|0|2|4|37
0|1|3|4|37
0.962|0|3|4|37
148.23|1|4|4|37
157.322|1|4|4|37
173.86|0|4|4|37
173.86|0|4|4|37
68.451|0|5|4|37
20.623|1|5|4|37
247.973|1|9|4|37
264.841|1|9|4|37
173.86|0|9|4|37
173.86|0|9|4|37
215.899|1|10|5|37
231.462|1|10|5|37
173.86|0|10|5|37
173.86|0|10|5|37
10.465|1|13|5|37
11.721|0|13|5|37
0|1|4|5|37
0.788|0|4|5|37
0|1|5|5|37
0.161|0|5|5|37
16.853|1|7|5|37
11.721|0|7|5|37
68.451|0|2|6|37
19.299|1|2|6|37
267.974|1|1|7|37
284.578|1|1|7|37
173.86|0|1|7|37
173.86|0|1|7|37
0|1|12|7|37
0.962|0|12|7|37
0|1|2|7|37
0.788|0|2|7|37
35.086|0|6|7|37
2.609|1|6|7|37
148.352|1|8|7|37
168.713|1|8|7|37
173.86|0|8|7|37
173.86|0|8|7|37
68.451|0|9|7|37
48.814|1|9|7|37
10.12|1|0|8|37
11.721|0|0|8|37
10.707|1|1|8|37
11.721|0|1|8|37
9.491|1|2|8|37
11.721|0|2|8|37
68.451|0|0|0|38
37.771|1|0|0|38
0|1|4|1|38
0.962|0|4|1|38
68.451|0|1|10|38
22.786|1|1|10|38
68.451|0|4|2|38
77.387|1|4|2|38
0|1|5|2|38
0.161|0|5|2|38
0|1|0|3|38
0.161|0|0|3|38
68.451|0|1|3|38
49.029|1|1|3|38
35.086|0|3|3|38
10.685|1|3|3|38
0|1|4|3|38
0.161|0|4|3|38
0|1|0|4|38
0.161|0|0|4|38
0|1|3|4|38
0.161|0|3|4|38
35.086|0|4|4|38
9.037|1|4|4|38
0|1|0|5|38
0.161|0|0|5|38
0|1|1|5|38
0.788|0|1|5|38
35.086|0|2|5|38
6.445|1|2|5|38
9.875|1|0|6|38
11.721|0|0|6|38
0|1|3|6|38
0.962|0|3|6|38
0|1|0|7|38
0.962|0|0|7|38
35.086|0|1|8|38
6.345|1|1|8|38
68.451|0|0|9|38
20.477|1|0|9|38
283.737|1|2|9|38
279.456|1|2|9|38
173.86|0|2|9|38
173.86|0|2|9|38
0|1|4|9|38
0.788|0|4|9|38
0|1|0|0|39
0.962|0|0|0|39
68.451|0|1|1|39
23.682|1|1|1|39
0|1|4|1|39
0.788|0|4|1|39
35.086|0|2|10|39
7.279|1|2|10|39
68.451|0|1|11|39
51.55|1|1|11|39
68.451|0|11|11|39
18.699|1|11|11|39
0|1|12|11|39
0.962|0|12|11|39
68.451|0|13|11|39
40.441|1|13|11|39
0|1|2|11|39
0.161|0|2|11|39
8.829|1|3|11|39
11.721|0|3|11|39
11.922|1|4|11|39
11.721|0|4|11|39
0|1|5|11|39
0.962|0|5|11|39
0|1|8|11|39
0.788|0|8|11|39
68.451|0|1|12|39
19.765|1|1|12|39
0|1|2|12|39
0.962|0|2|12|39
13.278|1|4|12|39
11.721|0|4|12|39
405.758|1|1|13|39
418.634|1|1|13|39
173.86|0|1|13|39
173.86|0|1|13|39
0|1|13|13|39
0.788|0|13|13|39
0|1|7|13|39
0.962|0|7|13|39
0|1|1|14|39
0.962|0|1|14|39
0|1|5|14|39
0.788|0|5|14|39
35.086|0|8|14|39
10.126|1|8|14|39
14.393|1|0|2|39
11.721|0|0|2|39
35.086|0|2|2|39
6.597|1|2|2|39
68.451|0|5|2|39
22.872|1|5|2|39
324.704|1|6|2|39
311.778|1|6|2|39
173.86|0|6|2|39
173.86|0|6|2|39
35.086|0|8|2|39
10.34|1|8|2|39
9.292|1|9|2|39
11.721|0|9|2|39
0|1|0|3|39
0.788|0|0|3|39
0|1|1|4|39
0.962|0|1|4|39
68.451|0|3|4|39
46.828|1|3|4|39
0|1|1|5|39
0.788|0|1|5|39
68.451|0|2|5|39
21.296|1|2|5|39
0|1|4|5|39
0.788|0|4|5|39
0|1|0|6|39
0.788|0|0|6|39
0|1|1|6|39
0.788|0|1|6|39
68.451|0|3|6|39
37.796|1|3|6|39
422.808|1|6|6|39
422.671|1|6|6|39
173.86|0|6|6|39
173.86|0|6|6|39
35.086|0|7|6|39
7.424|1|7|6|39
0|1|0|7|39
0.962|0|0|7|39
68.451|0|1|7|39
68.317|1|1|7|39
0|1|2|7|39
0.962|0|2|7|39
0|1|5|7|39
0.161|0|5|7|39
0|1|6|7|39
0.161|0|6|7|39
35.086|0|8|7|39
8.743|1|8|7|39
35.086|0|10|8|39
7.241|1|10|8|39
0|1|11|8|39
0.788|0|11|8|39
0|1|12|8|39
0.788|0|12|8|39
35.086|0|13|8|39
12.824|1|13|8|39
0|1|3|8|39
0.788|0|3|8|39
35.086|0|4|8|39
4.166|1|4|8|39
0|1|5|8|39
0.788|0|5|8|39
0|1|6|8|39
0.161|0|6|8|39
0|1|7|8|39
0.788|0|7|8|39
0|1|1|9|39
0.161|0|1|9|39
0|1|0|0|4
0.788|0|0|0|4
0|1|5|0|4
0.161|0|5|0|4
35.086|0|7|0|4
10.549|1|7|0|4
35.086|0|8|0|4
10.468|1|8|0|4
0|1|9|0|4
0.962|0|9|0|4
68.451|0|0|1|4
79.368|1|0|1|4
68.451|0|1|1|4
43.331|1|1|1|4
0|1|2|1|4
0.788|0|2|1|4
0|1|2|10|4
0.161|0|2|10|4
0|1|3|10|4
0.161|0|3|10|4
0|1|5|10|4
0.788|0|5|10|4
194.929|1|0|11|4
183.823|1|0|11|4
173.86|0|0|11|4
173.86|0|0|11|4
0|1|1|11|4
0.161|0|1|11|4
68.451|0|2|11|4
44.803|1|2|11|4
68.451|0|0|12|4
26.308|1|0|12|4
0|1|1|12|4
0.788|0|1|12|4
0|1|10|12|4
0.962|0|10|12|4
0|1|11|12|4
0.788|0|11|12|4
68.451|0|12|12|4
37.46|1|12|12|4
0|1|2|12|4
0.788|0|2|12|4
21.065|1|4|12|4
11.721|0|4|12|4
0|1|6|12|4
0.788|0|6|12|4
20.89|1|7|12|4
11.721|0|7|12|4
213.647|1|10|13|4
230.508|1|10|13|4
173.86|0|10|13|4
173.86|0|10|13|4
91.4|1|13|13|4
100.682|1|13|13|4
173.86|0|13|13|4
173.86|0|13|13|4
0|1|2|13|4
0.788|0|2|13|4
0|1|3|13|4
0.161|0|3|13|4
0|1|4|13|4
0.788|0|4|13|4
68.451|0|5|13|4
15.749|1|5|13|4
0|1|7|13|4
0.962|0|7|13|4
35.086|0|8|13|4
4.956|1|8|13|4
16.095|1|9|13|4
11.721|0|9|13|4
0|1|0|2|4
0.161|0|0|2|4
19.527|1|2|2|4
11.721|0|2|2|4
35.086|0|0|3|4
3.175|1|0|3|4
29.285|1|1|3|4
11.721|0|1|3|4
68.451|0|2|3|4
30.26|1|2|3|4
68.451|0|4|3|4
59.459|1|4|3|4
0|1|5|3|4
0.161|0|5|3|4
0|1|0|4|4
0.161|0|0|4|4
23.825|1|1|4|4
11.721|0|1|4|4
68.451|0|10|4|4
49.254|1|10|4|4
192.181|1|3|4|4
165.448|1|3|4|4
173.86|0|3|4|4
173.86|0|3|4|4
68.451|0|9|4|4
56.505|1|9|4|4
0|1|0|5|4
0.788|0|0|5|4
0|1|1|5|4
0.161|0|1|5|4
0|1|2|5|4
0.962|0|2|5|4
68.451|0|4|5|4
79.909|1|4|5|4
35.086|0|5|5|4
6.126|1|5|5|4
35.086|0|0|6|4
4.729|1|0|6|4
0|1|1|6|4
0.962|0|1|6|4
68.451|0|0|7|4
54.658|1|0|7|4
452.431|1|1|7|4
457.584|1|1|7|4
173.86|0|1|7|4
173.86|0|1|7|4
0|1|10|7|4
0.788|0|10|7|4
0|1|12|7|4
0.788|0|12|7|4
68.451|0|3|7|4
16.779|1|3|7|4
68.451|0|5|7|4
43.161|1|5|7|4
0|1|2|8|4
0.161|0|2|8|4
0|1|0|9|4
0.962|0|0|9|4
30.966|1|3|9|4
11.721|0|3|9|4
12.759|1|5|9|4
11.721|0|5|9|4
14.459|1|3|0|5
11.721|0|3|0|5
68.451|0|5|1|5
40.81|1|5|1|5
0|1|1|0|6
0.962|0|1|0|6
0|1|2|0|6
0.962|0|2|0|6
207.57|1|4|0|6
213.239|1|4|0|6
173.86|0|4|0|6
173.86|0|4|0|6
68.451|0|2|1|6
33.014|1|2|1|6
0|1|5|1|6
0.962|0|5|1|6
19.277|1|2|2|6
11.721|0|2|2|6
35.086|0|3|2|6
3.264|1|3|2|6
627.724|1|1|3|6
635.705|1|1|3|6
173.86|0|1|3|6
173.86|0|1|3|6
0|1|2|3|6
0.161|0|2|3|6
0|1|6|3|6
0.788|0|6|3|6
0|1|8|3|6
0.161|0|8|3|6
0|1|4|0|7
0.962|0|4|0|7
68.451|0|5|0|7
25.041|1|5|0|7
0|1|6|0|7
0.161|0|6|0|7
0|1|1|1|7
0.161|0|1|1|7
131.217|1|1|10|7
140.478|1|1|10|7
173.86|0|1|10|7
173.86|0|1|10|7
0|1|2|10|7
0.962|0|2|10|7
35.086|0|3|10|7
8.481|1|3|10|7
0|1|4|10|7
0.788|0|4|10|7
0|1|0|2|7
0.788|0|0|2|7
11.166|1|1|2|7
11.721|0|1|2|7
7.064|1|10|2|7
11.721|0|10|2|7
0|1|3|2|7
0.962|0|3|2|7
35.086|0|9|2|7
17.281|1|9|2|7
0|1|0|3|7
0.161|0|0|3|7
0|1|1|3|7
0.962|0|1|3|7
0|1|2|3|7
0.161|0|2|3|7
68.451|0|3|3|7
60.137|1|3|3|7
68.451|0|5|3|7
36.594|1|5|3|7
138.813|1|3|4|7
123.211|1|3|4|7
173.86|0|3|4|7
173.86|0|3|4|7
268.422|1|4|4|7
273.532|1|4|4|7
173.86|0|4|4|7
173.86|0|4|4|7
0|1|0|5|7
0.788|0|0|5|7
363.652|1|1|6|7
348.001|1|1|6|7
173.86|0|1|6|7
173.86|0|1|6|7
0|1|0|7|7
0.962|0|0|7|7
383.717|1|10|7|7
383.467|1|10|7|7
173.86|0|10|7|7
173.86|0|10|7|7
0|1|11|7|7
0.962|0|11|7|7
11.414|1|2|7|7
11.721|0|2|7|7
68.451|0|4|7|7
55.573|1|4|7|7
0|1|5|7|7
0.161|0|5|7|7
35.086|0|6|7|7
13.49|1|6|7|7
0|1|8|7|7
0.788|0|8|7|7
68.451|0|1|8|7
46.46|1|1|8|7
68.451|0|2|8|7
17.661|1|2|8|7
35.086|0|3|8|7
7.209|1|3|8|7
15.763|1|4|8|7
11.721|0|4|8|7
0|1|0|9|7
0.161|0|0|9|7
0|1|1|9|7
0.161|0|1|9|7
14.296|1|0|0|8
11.721|0|0|0|8
35.086|0|1|0|8
12.789|1|1|0|8
68.451|0|3|0|8
42.09|1|3|0|8
35.086|0|4|0|8
9.581|1|4|0|8
0|1|5|0|8
0.962|0|5|0|8
0|1|7|0|8
0.788|0|7|0|8
68.451|0|3|1|8
30.141|1|3|1|8
0|1|4|1|8
0.161|0|4|1|8
68.451|0|5|1|8
46.711|1|5|1|8
11.179|1|6|1|8
11.721|0|6|1|8
35.086|0|7|1|8
14.091|1|7|1|8
0|1|0|2|8
0.962|0|0|2|8
238.283|1|3|2|8
239.924|1|3|2|8
173.86|0|3|2|8
173.86|0|3|2|8
17.337|1|0|3|8
11.721|0|0|3|8
35.086|0|2|3|8
15.491|1|2|3|8
68.451|0|1|4|8
60.972|1|1|4|8
0|1|0|0|9
0.161|0|0|0|9
0|1|12|0|9
0.962|0|12|0|9
0|1|2|0|9
0.161|0|2|0|9
0|1|3|0|9
0.788|0|3|0|9
0|1|6|0|9
0.788|0|6|0|9
0|1|7|0|9
0.788|0|7|0|9
13.359|1|9|0|9
11.721|0|9|0|9
0|1|1|1|9
0.962|0|1|1|9
0|1|2|1|9
0.788|0|2|1|9
7.182|1|3|1|9
11.721|0|3|1|9
68.451|0|4|1|9
25.358|1|4|1|9
0|1|5|1|9
0.962|0|5|1|9
0|1|6|1|9
0.161|0|6|1|9
0|1|7|1|9
0.788|0|7|1|9
162.135|1|9|1|9
180.329|1|9|1|9
173.86|0|9|1|9
173.86|0|9|1|9
35.086|0|1|2|9
7.894|1|1|2|9
35.086|0|4|2|9
17.715|1|4|2|9
13.098|1|0|3|9
11.721|0|0|3|9
35.086|0|1|3|9
3.685|1|1|3|9
30.098|1|2|3|9
11.721|0|2|3|9
15.527|1|5|3|9
11.721|0|5|3|9
0|1|9|0|0
3.701|0|9|0|0
0|1|1|1|0
3.216|0|1|1|0
0|1|11|1|0
2.25|0|11|1|0
0|1|6|1|0
3.216|0|6|1|0
0|1|0|10|0
3.216|0|0|10|0
0|1|1|12|0
3.216|0|1|12|0
0|1|2|13|0
3.701|0|2|13|0
0|1|6|13|0
2.25|0|6|13|0
0|1|8|13|0
2.25|0|8|13|0
0|1|9|13|0
3.216|0|9|13|0
0|1|1|2|0
3.216|0|1|2|0
0|1|4|2|0
3.701|0|4|2|0
0|1|6|2|0
3.216|0|6|2|0
0|1|1|4|0
2.25|0|1|4|0
0|1|0|5|0
3.701|0|0|5|0
0|1|1|5|0
3.701|0|1|5|0
