-84|36|-45|17|-36|-37|-23|4|15|-10|3|-6|6|7|4|6|3|4|-1|2|-3|-1|-1|1|-4|0|1|0|-2|-2|-2|-3|1|1|0|0|0|0|1|1|0|-1|-3|1|2|0|0|0|0|0|0|-1|0|2|0|0|0|-1|-1|0|0|0|0|1
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
14|16|-2|6|-1|31|-12|10|7|8|6|-6|12|5|-5|-3|-2|9|4|-6|5|1|-4|2|2|2|1|-1|-2|0|0|-1|3|1|-1|1|-1|0|2|0|-1|-1|0|-3|-1|-1|-1|1|0|1|0|0|-1|0|2|0|0|0|-1|0|-1|0|0|0
-21|73|8|-2|-9|-53|6|-6|-14|-3|-2|-6|-6|9|7|-4|1|9|-3|1|-1|0|3|0|2|2|1|1|1|1|-1|1|-1|2|1|1|1|0|0|0|-1|2|-4|3|-1|1|1|-1|0|0|1|1|0|-2|-1|0|0|0|0|-1|1|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-99|-53|-14|0|17|54|-26|-10|1|-5|-1|5|-2|2|12|-4|2|3|-4|1|0|0|0|-1|2|-2|-2|1|0|2|2|-1|1|0|0|0|0|0|-1|-1|0|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
26|33|-14|4|0|15|-7|-2|0|4|-2|2|1|7|-3|3|1|-1|1|2|1|0|0|1|1|3|2|3|0|2|0|-1|-1|2|2|0|1|1|-1|0|-1|2|1|2|0|0|0|0|-1|0|0|1|-1|0|-1|0|0|0|0|0|0|0|0|0
-21|57|11|-1|2|-45|20|-6|5|-5|1|-2|0|3|-1|-3|-2|-2|-1|-2|-3|1|0|-1|-4|4|0|3|-1|2|2|-1|0|0|0|0|0|0|-1|-1|1|0|-2|0|1|-1|1|0|0|0|0|0|1|2|2|-1|0|0|-1|0|0|-1|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-110|-31|27|10|-35|28|-9|22|-12|-3|-6|3|7|-8|1|2|1|-2|-3|6|-2|1|2|-3|2|-1|1|-2|1|-2|1|-1|1|-1|-1|1|-1|1|0|0|0|-1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
19|5|28|6|22|-28|-7|18|8|-9|-9|-2|6|-3|-1|-2|4|-2|-2|-3|-2|1|-1|-2|-1|1|0|1|-1|0|0|0|0|-1|0|1|0|0|0|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-43|70|29|10|-3|-18|4|-16|-1|-4|-7|1|-4|6|5|0|1|1|3|2|-3|0|1|3|-2|0|0|0|1|0|1|0|-2|1|0|0|0|0|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-122|9|-9|5|-11|7|0|-6|6|-1|-1|-1|3|0|-2|-2|2|0|0|-1|1|-1|1|0|0|-1|2|-2|-1|2|-1|0|0|0|-1|0|0|0|0|0|0|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-77|-72|-44|5|35|37|-8|7|6|-6|0|1|-20|-12|4|-2|5|10|3|2|-1|0|0|-2|2|0|-1|0|0|1|-1|-4|0|0|0|0|0|0|1|1|2|1|-1|0|-1|0|-1|0|0|0|0|0|-1|0|1|1|0|0|0|0|0|0|0|0
47|0|-59|-41|18|2|-1|10|13|-29|-14|5|9|4|0|-1|1|3|4|-1|-2|2|-2|0|2|0|0|0|0|0|0|0|0|-1|-1|1|-1|-1|0|0|0|0|0|0|0|0|1|0|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
-77|81|-23|-1|-25|57|8|-6|-5|-6|-2|-6|-9|3|-6|-5|2|-8|-3|-2|1|0|0|0|-2|-4|-1|-3|-1|-3|-1|0|0|0|1|0|0|1|0|0|0|1|-3|1|0|0|0|0|0|0|0|0|-1|0|-1|0|0|0|0|0|0|0|0|0
-72|-32|12|-63|-4|-8|-5|-1|25|-29|20|5|7|-1|0|0|0|2|2|-4|8|0|4|-3|2|0|0|0|0|0|0|1|0|-1|-2|1|-3|1|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|-11|88|-54|-20|-15|-3|-12|-12|-20|21|-6|-7|-3|-1|0|-1|-2|-5|-8|-13|-4|-2|-2|-1|0|1|0|0|0|1|0|0|0|0|4|-1|0|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
3|-2|106|-34|-2|-1|0|-1|-3|-9|28|-2|-2|-1|-1|0|0|0|0|1|-10|-4|1|2|0|0|0|0|0|0|0|0|0|1|0|4|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-54|44|43|-39|37|23|-2|14|4|-23|15|4|2|-1|-5|-1|-4|0|2|5|5|-3|-4|2|1|0|-1|1|1|1|0|0|1|-1|-1|1|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
40|-14|-12|-27|-16|-10|-1|-10|0|-32|-16|6|-9|-2|2|-1|2|-4|-5|1|-7|-4|0|0|-3|2|1|0|0|-1|1|2|0|1|2|-1|1|0|0|0|0|0|-1|-1|0|1|0|0|0|0|1|1|0|-1|0|0|0|0|1|0|0|0|0|0
7|49|-43|-21|33|-22|15|11|3|-14|-5|-3|19|-2|-6|3|5|-4|8|-6|-2|-1|-3|2|1|2|-2|-2|0|1|-1|-1|1|0|-1|0|0|-1|2|-1|0|0|-1|-1|-1|0|0|1|0|1|0|-1|-1|0|0|0|-1|1|-1|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-38|-123|-16|-2|8|37|14|11|2|-1|0|1|-1|-6|-4|-4|-4|1|0|0|0|0|0|0|0|-1|2|2|1|2|1|0|0|0|0|0|0|0|0|0|0|0|-4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
47|-3|1|-3|4|13|1|1|-2|-3|-1|-1|-4|3|4|1|1|-1|-2|0|-1|0|0|-1|-1|-1|1|0|1|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
61|-17|-5|-4|7|-16|11|-8|3|-3|-2|0|2|1|-1|-4|2|0|1|0|-1|0|0|1|0|-1|0|2|1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-126|4|-4|2|-5|5|3|-4|3|-1|0|-1|2|-3|2|1|-2|1|-1|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-24|-108|-1|0|-11|-31|32|15|-1|1|-1|-1|1|-1|1|-2|-1|0|1|0|0|0|0|0|0|1|-2|-3|2|-1|-1|0|0|0|0|0|0|0|0|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
53|-8|-5|-1|-3|7|-3|-2|-1|0|0|0|1|-1|2|-1|-1|0|0|0|0|0|0|0|0|0|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
54|-8|4|0|-5|14|-2|-2|-1|1|0|0|0|6|-3|4|-3|-1|0|0|0|0|0|0|1|1|-1|-1|0|3|-1|0|0|0|0|0|0|0|0|0|0|0|-2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-108|36|-6|-2|-8|41|23|-6|-2|-1|0|-1|-2|-4|13|6|-3|-1|0|0|0|0|0|0|0|-1|-1|3|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-56|-54|13|7|-10|-76|48|0|-6|3|1|-3|1|-1|-2|-4|2|-2|2|-1|1|1|-1|1|-2|1|1|1|-1|0|0|1|-1|0|-1|0|0|0|-1|1|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
25|-50|31|10|32|-26|-8|19|12|-4|-6|-2|8|4|1|0|1|2|-1|-5|-2|1|-2|-2|1|1|-1|0|0|0|0|1|0|-1|1|1|1|0|0|0|1|0|0|0|1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
-15|-3|45|18|12|90|-17|-21|3|-1|-6|-3|-12|-10|1|7|2|-2|-3|-3|-2|1|-1|0|3|1|2|-7|3|-1|0|1|2|1|0|1|0|0|1|0|-1|-1|0|1|0|-1|0|0|0|0|0|-1|0|1|1|0|0|0|0|0|0|0|0|0
-113|28|5|3|7|31|18|6|4|1|0|1|3|4|10|5|2|2|1|0|0|0|0|0|0|1|1|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
40|27|-51|-36|33|9|-3|3|11|-25|-11|7|9|-4|7|-2|-2|-1|5|-2|-2|3|-8|1|5|-3|0|-1|1|0|0|-4|2|2|-2|1|-1|0|1|1|0|0|-1|-2|-2|-1|2|1|-1|1|1|0|0|-1|0|0|0|0|-1|0|0|0|1|0
3|76|-26|-24|-27|-78|9|-10|-23|-14|-11|-7|-2|-4|5|-6|0|2|-3|-6|-6|-1|3|1|-3|0|1|2|-1|0|1|2|1|5|2|-1|1|3|1|1|1|0|-1|-2|-1|0|2|0|1|0|0|0|0|0|0|-1|0|0|0|-1|0|0|-1|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-77|-88|1|0|-1|78|-26|0|0|-1|0|1|0|0|3|4|0|0|0|0|0|1|0|0|-1|0|0|-5|3|0|0|1|0|0|-1|0|0|0|0|0|-1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
91|4|-2|0|5|2|0|4|-3|-3|-3|7|-3|1|2|-4|-1|-1|-1|1|0|1|1|0|-1|1|-2|3|-1|0|1|0|0|-1|0|0|0|0|0|0|0|1|0|1|1|0|2|0|0|0|0|0|1|0|0|0|0|0|0|-1|0|0|0|0
30|89|2|-6|-2|-84|24|-2|-3|4|-2|3|-4|-1|7|-6|-5|-7|1|-2|1|-1|1|0|0|-1|0|4|-3|1|-1|-1|0|0|-1|0|0|0|0|0|-1|-1|-1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-70|-96|-6|5|4|73|-16|6|-5|-1|2|0|-1|-9|-4|6|5|3|1|-2|-2|1|1|0|-1|-1|0|-4|2|-2|0|0|0|0|-1|0|0|0|0|0|1|1|2|-1|-1|0|0|0|0|0|0|0|1|1|-1|0|0|0|0|0|0|0|0|0
86|0|4|0|-2|-1|6|4|-13|-4|-4|-3|4|1|-2|-3|-1|-1|2|2|-1|-1|0|1|5|0|0|1|0|1|0|0|-1|-1|0|1|0|0|-1|-1|1|-1|-1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|1|-1|0|0|0
61|47|-28|-9|35|-33|22|-20|8|1|-4|-4|7|12|-6|0|1|-5|-1|1|1|-1|0|1|-4|7|-4|0|0|0|-3|0|0|1|-1|0|1|0|0|-1|1|1|-1|-1|0|0|-1|0|0|0|1|0|-1|1|1|0|0|0|0|0|0|0|0|0
-126|4|-4|3|-5|4|3|-4|4|-3|2|-3|4|-3|1|1|-2|2|-2|2|-1|0|-1|1|-2|1|-1|0|0|0|1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-94|-49|48|20|-51|22|3|12|-19|0|-6|2|1|6|-3|0|-5|5|-5|7|-3|1|2|-3|3|-2|0|1|0|1|0|0|1|0|-1|1|-1|1|-1|0|0|1|0|0|0|0|1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6|-5|69|17|7|-13|-10|7|4|-17|-18|1|3|1|0|-2|-3|0|-1|-1|-1|5|-1|-1|0|-1|-1|1|-1|0|-1|0|0|-1|0|4|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-20|38|89|29|-19|-7|5|-4|-12|-13|-20|-4|3|3|4|1|0|0|5|1|-6|3|3|3|-2|1|2|-1|1|0|1|1|-1|0|2|3|1|-1|0|1|0|0|0|0|0|0|0|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-123|9|9|5|12|11|6|10|7|3|0|3|6|6|3|2|4|4|2|0|-1|-1|-1|0|1|2|1|1|0|1|1|1|0|0|-1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
24|-48|-44|-35|-43|1|3|-1|-4|-22|-2|17|6|6|-2|-1|-3|3|6|12|1|-2|3|2|0|0|0|1|0|1|0|-1|-1|-1|1|-2|0|-2|-2|-1|0|0|0|0|0|0|-1|-1|0|0|1|0|0|-1|-1|0|0|1|1|0|0|0|0|0
-16|55|-74|-18|23|2|14|22|-26|-4|2|-14|12|2|0|2|6|0|-10|-1|1|-1|1|-6|4|1|0|-1|0|1|1|-1|-2|-1|0|-1|-1|0|-3|1|1|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|-1|-1|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-58|-104|-8|-1|7|48|13|2|0|-1|0|0|1|-5|-17|5|3|-1|0|0|0|0|0|0|0|0|0|3|-3|-2|0|0|0|0|0|0|0|0|0|0|0|-1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
52|-8|-3|0|-1|8|-3|-1|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
56|-14|-9|-1|9|12|-4|-4|2|1|0|0|-3|1|-1|1|1|2|0|0|0|0|0|0|0|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|1|-1|1|-1|1|1|-1|1|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-39|-122|-7|-1|5|37|19|0|1|0|-1|-1|0|3|-11|-1|-6|0|1|1|0|0|0|0|-1|0|2|2|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
59|-11|-6|3|2|-8|-14|13|-1|-2|1|1|-6|9|-4|-2|5|-4|3|1|0|0|0|0|2|-1|2|-1|0|2|-1|0|0|-1|0|0|0|0|-1|0|0|-1|1|-1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
65|-11|-1|0|-10|3|-2|2|5|0|1|-2|2|7|-7|4|1|-7|0|0|-1|0|0|-1|3|-1|-2|1|-2|1|2|0|0|1|0|0|0|0|-1|1|0|-1|0|1|0|0|-1|1|0|0|0|1|0|-1|1|0|0|0|0|0|-1|0|0|0
-118|18|-4|0|-6|20|11|-5|0|-1|0|-1|0|-3|6|3|-2|0|-1|0|0|0|0|0|0|0|-1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-78|-66|31|11|-30|8|26|3|-11|-2|-5|1|3|5|-18|5|-1|0|1|4|-1|1|1|0|-3|1|-1|0|-1|0|-1|2|-2|0|-1|1|-1|0|-1|2|-1|0|1|1|0|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-107|-4|38|30|-6|-6|-4|-6|-5|27|18|-3|-5|-4|-2|-1|-3|-3|-3|-2|11|4|-1|-2|-2|-2|-1|-1|0|-1|-1|-1|-1|-1|0|1|0|0|-1|-1|-1|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-75|-53|45|25|-6|49|-16|7|8|13|6|15|-1|-4|-2|6|-3|-2|-5|13|5|3|5|-3|0|-1|2|-4|1|0|1|0|0|-1|1|2|0|0|-1|0|0|0|-1|-1|0|0|0|-1|0|0|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0
-121|13|7|2|9|15|8|7|3|0|-1|0|3|5|5|2|3|2|0|-1|0|0|0|-1|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-127|-1|-2|1|2|0|0|0|-1|-1|1|1|0|-1|-1|0|1|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-97|-18|-49|25|20|-10|-6|11|-6|-8|-3|-3|-9|6|-1|1|1|-3|5|4|4|-1|-1|-1|1|-1|-1|1|1|-1|1|1|0|-1|-1|0|1|1|0|0|0|1|-1|1|-1|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-71|8|-16|12|-58|-8|-12|15|-4|-3|-7|10|-5|7|3|2|-6|10|0|3|-3|1|-1|2|1|1|-1|0|-1|1|-1|-2|0|1|1|0|0|0|-2|-2|1|-2|0|0|1|-1|1|-1|0|0|1|1|1|-2|2|0|1|0|0|0|-1|-1|-1|0
-36|-23|-20|-39|48|-15|3|10|-7|-31|8|-8|5|-8|-1|-1|3|4|-4|-3|-5|1|0|-1|3|0|0|-2|1|0|0|-1|-3|1|-3|1|-1|0|3|0|0|0|-2|1|0|0|0|0|-1|-1|0|0|1|1|-1|0|0|0|0|0|1|0|0|0
-90|30|-15|22|10|15|-3|4|0|-42|10|-15|-6|-1|-4|-1|-2|-6|-5|0|-10|4|-2|0|0|-3|-1|1|1|0|0|1|1|0|0|-1|-1|0|1|1|0|1|0|1|0|0|1|0|-1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0
-31|-20|113|-6|-5|-11|-7|-8|20|-40|-8|5|1|-4|-3|-1|-3|1|4|-9|5|-1|-4|-1|1|0|-1|-1|0|-1|0|0|0|-3|1|-2|1|-1|-1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-19|7|102|-38|1|-4|0|3|-4|-40|5|3|6|-2|1|0|2|-2|-2|4|1|-4|0|-2|-1|2|0|0|0|0|0|1|0|1|0|-1|1|0|-1|1|0|0|0|0|0|0|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-18|-11|124|-6|1|0|2|0|12|-29|6|-2|-1|-1|0|0|0|-4|-2|-7|9|0|1|0|0|0|0|0|0|0|0|0|1|1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-38|26|104|-4|15|11|-4|4|-10|-28|2|-2|-3|-2|-4|0|-3|1|0|5|10|1|0|1|0|1|0|2|1|1|0|0|0|0|-2|-1|-1|-1|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
28|-15|-54|-10|-18|-12|3|-5|-2|-27|-10|0|0|-4|-4|-2|1|-5|0|-3|-6|-6|3|0|6|1|0|1|0|0|2|-2|0|2|2|-1|1|2|2|2|0|-1|0|0|-1|0|-1|1|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0
-62|79|-44|-3|-31|9|-11|9|-9|-23|6|-12|-5|6|-2|1|0|6|2|-2|-1|0|1|-6|-2|3|0|0|-1|0|-1|-2|-1|1|0|0|0|0|-1|2|0|0|0|1|0|1|-1|0|0|0|-1|0|0|0|0|0|-1|0|1|0|-1|1|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-62|-104|-8|-2|6|66|-4|4|1|-2|1|1|1|-7|-10|5|4|-2|0|-1|0|0|0|0|-1|1|1|-1|-1|-3|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
75|2|1|1|-4|2|4|0|-2|-1|1|-1|0|0|1|1|-1|-1|1|0|-1|0|0|1|0|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
34|72|-8|-2|6|-77|27|1|4|0|1|-1|-1|-1|-5|-3|2|0|-1|0|-1|0|0|0|0|1|-1|4|-3|1|-1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-52|-114|0|0|1|58|7|-1|-1|-1|0|1|1|1|-14|3|0|0|0|0|0|0|0|0|-1|0|0|4|-4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
76|5|0|0|1|2|3|0|1|-2|1|0|0|1|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
43|67|-1|-2|-1|-77|29|-1|1|0|0|-2|-1|1|-8|0|1|-1|0|0|1|0|0|0|0|1|0|3|-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
